break_value,accel_value,speed,timestamp
0.0,0.0,49.0,2024-05-17 08:00:48.211991+00:00
0.0,0.0,48.0,2024-05-17 08:00:49.028415+00:00
0.0,0.0,48.0,2024-05-17 08:00:50.003581+00:00
0.0,0.0,47.0,2024-05-17 08:00:50.997381+00:00
0.0,197.0,46.0,2024-05-17 08:00:51.999033+00:00
0.0,0.0,46.0,2024-05-17 08:00:53.019468+00:00
0.0,0.0,44.0,2024-05-17 08:00:54.016777+00:00
0.0,0.0,44.0,2024-05-17 08:00:55.171849+00:00
0.0,0.0,44.0,2024-05-17 08:00:56.095370+00:00
0.0,0.0,44.0,2024-05-17 08:00:57.009861+00:00
0.0,0.0,44.0,2024-05-17 08:00:58.036465+00:00
0.0,0.0,44.0,2024-05-17 08:00:59.069966+00:00
0.0,0.0,45.0,2024-05-17 08:01:00.088496+00:00
0.0,0.0,46.0,2024-05-17 08:01:01.010094+00:00
0.0,0.0,46.0,2024-05-17 08:01:02.326732+00:00
0.0,0.0,47.0,2024-05-17 08:01:03.058728+00:00
0.0,0.0,47.0,2024-05-17 08:01:04.185166+00:00
0.0,0.0,47.0,2024-05-17 08:01:05.213212+00:00
0.0,0.0,50.0,2024-05-17 08:01:06.022409+00:00
0.0,0.0,52.0,2024-05-17 08:01:07.048813+00:00
0.0,0.0,52.0,2024-05-17 08:01:07.994219+00:00
0.0,176.0,54.0,2024-05-17 08:01:09.099389+00:00
0.0,0.0,57.0,2024-05-17 08:01:10.007455+00:00
0.0,0.0,57.0,2024-05-17 08:01:11.042735+00:00
0.0,102.0,58.0,2024-05-17 08:01:12.169837+00:00
0.0,204.0,58.0,2024-05-17 08:01:13.194955+00:00
0.0,204.0,58.0,2024-05-17 08:01:14.010202+00:00
0.0,0.0,56.0,2024-05-17 08:01:15.047637+00:00
0.0,157.0,55.0,2024-05-17 08:01:16.060790+00:00
0.0,116.0,55.0,2024-05-17 08:01:17.004275+00:00
0.0,0.0,55.0,2024-05-17 08:01:18.120813+00:00
0.0,0.0,56.0,2024-05-17 08:01:19.134490+00:00
0.0,0.0,56.0,2024-05-17 08:01:20.061024+00:00
0.0,0.0,59.0,2024-05-17 08:01:21.078851+00:00
0.0,0.0,61.0,2024-05-17 08:01:22.104203+00:00
0.0,245.0,61.0,2024-05-17 08:01:23.024006+00:00
0.0,0.0,62.0,2024-05-17 08:01:24.064016+00:00
0.0,208.0,62.0,2024-05-17 08:01:25.072961+00:00
0.0,95.0,62.0,2024-05-17 08:01:26.103425+00:00
0.0,0.0,62.0,2024-05-17 08:01:27.121941+00:00
0.0,0.0,63.0,2024-05-17 08:01:28.049914+00:00
0.0,0.0,63.0,2024-05-17 08:01:29.190718+00:00
0.0,0.0,65.0,2024-05-17 08:01:30.212504+00:00
0.0,0.0,66.0,2024-05-17 08:01:31.010884+00:00
0.0,0.0,66.0,2024-05-17 08:01:32.036489+00:00
0.0,0.0,68.0,2024-05-17 08:01:33.062816+00:00
0.0,0.0,68.0,2024-05-17 08:01:34.085395+00:00
0.0,51.0,68.0,2024-05-17 08:01:35.051494+00:00
0.0,0.0,69.0,2024-05-17 08:01:36.134157+00:00
0.0,0.0,68.0,2024-05-17 08:01:37.052011+00:00
0.0,0.0,68.0,2024-05-17 08:01:38.040529+00:00
0.0,0.0,67.0,2024-05-17 08:01:39.002763+00:00
0.0,0.0,65.0,2024-05-17 08:01:40.024817+00:00
0.0,0.0,65.0,2024-05-17 08:01:41.050569+00:00
0.0,0.0,61.0,2024-05-17 08:01:42.072826+00:00
0.0,0.0,59.0,2024-05-17 08:01:43.096991+00:00
0.0,0.0,59.0,2024-05-17 08:01:44.121024+00:00
0.0,0.0,56.0,2024-05-17 08:01:45.143990+00:00
0.0,0.0,53.0,2024-05-17 08:01:46.163889+00:00
0.0,0.0,53.0,2024-05-17 08:01:47.188746+00:00
0.0,0.0,49.0,2024-05-17 08:01:48.000783+00:00
0.0,0.0,46.0,2024-05-17 08:01:49.032599+00:00
0.0,0.0,46.0,2024-05-17 08:01:50.001177+00:00
0.0,0.0,46.0,2024-05-17 08:01:50.993048+00:00
0.0,0.0,47.0,2024-05-17 08:01:52.002717+00:00
0.0,0.0,47.0,2024-05-17 08:01:53.081119+00:00
0.0,0.0,50.0,2024-05-17 08:01:54.155910+00:00
0.0,0.0,54.0,2024-05-17 08:01:54.999307+00:00
0.0,0.0,54.0,2024-05-17 08:01:56.200728+00:00
0.0,0.0,58.0,2024-05-17 08:01:57.006346+00:00
0.0,0.0,61.0,2024-05-17 08:01:58.042158+00:00
0.0,0.0,61.0,2024-05-17 08:01:59.071330+00:00
0.0,0.0,62.0,2024-05-17 08:02:00.005305+00:00
0.0,0.0,63.0,2024-05-17 08:02:01.119909+00:00
0.0,0.0,63.0,2024-05-17 08:02:01.996863+00:00
0.0,0.0,64.0,2024-05-17 08:02:03.167558+00:00
0.0,0.0,65.0,2024-05-17 08:02:04.192379+00:00
0.0,0.0,65.0,2024-05-17 08:02:05.115403+00:00
0.0,0.0,66.0,2024-05-17 08:02:06.042403+00:00
0.0,0.0,68.0,2024-05-17 08:02:07.057286+00:00
0.0,0.0,68.0,2024-05-17 08:02:08.084305+00:00
0.0,0.0,70.0,2024-05-17 08:02:09.029181+00:00
0.0,0.0,74.0,2024-05-17 08:02:10.006702+00:00
0.0,0.0,74.0,2024-05-17 08:02:11.060602+00:00
0.0,0.0,77.0,2024-05-17 08:02:11.993576+00:00
0.0,0.0,81.0,2024-05-17 08:02:13.102550+00:00
0.0,0.0,81.0,2024-05-17 08:02:14.012955+00:00
0.0,0.0,85.0,2024-05-17 08:02:15.001135+00:00
0.0,0.0,89.0,2024-05-17 08:02:16.068717+00:00
0.0,0.0,89.0,2024-05-17 08:02:17.092180+00:00
0.0,0.0,92.0,2024-05-17 08:02:18.006004+00:00
0.0,0.0,94.0,2024-05-17 08:02:19.141368+00:00
0.0,0.0,94.0,2024-05-17 08:02:20.006547+00:00
0.0,0.0,95.0,2024-05-17 08:02:21.189340+00:00
0.0,0.0,96.0,2024-05-17 08:02:22.218061+00:00
0.0,0.0,96.0,2024-05-17 08:02:23.027376+00:00
0.0,0.0,98.0,2024-05-17 08:02:24.052602+00:00
0.0,0.0,99.0,2024-05-17 08:02:25.082028+00:00
0.0,0.0,99.0,2024-05-17 08:02:26.005718+00:00
0.0,0.0,99.0,2024-05-17 08:02:27.129794+00:00
0.0,0.0,98.0,2024-05-17 08:02:28.150489+00:00
0.0,0.0,98.0,2024-05-17 08:02:29.178715+00:00
227.0,0.0,96.0,2024-05-17 08:02:30.199098+00:00
363.0,0.0,94.0,2024-05-17 08:02:31.019047+00:00
32.0,0.0,94.0,2024-05-17 08:02:32.051578+00:00
389.0,0.0,91.0,2024-05-17 08:02:33.064103+00:00
227.0,0.0,86.0,2024-05-17 08:02:34.090736+00:00
0.0,0.0,86.0,2024-05-17 08:02:35.120853+00:00
0.0,0.0,81.0,2024-05-17 08:02:36.138785+00:00
0.0,0.0,78.0,2024-05-17 08:02:37.165902+00:00
0.0,0.0,78.0,2024-05-17 08:02:38.180800+00:00
0.0,130.0,77.0,2024-05-17 08:02:39.213824+00:00
0.0,147.0,76.0,2024-05-17 08:02:39.997410+00:00
0.0,0.0,76.0,2024-05-17 08:02:41.056774+00:00
0.0,0.0,76.0,2024-05-17 08:02:41.993407+00:00
0.0,43.0,74.0,2024-05-17 08:02:43.096233+00:00
0.0,137.0,74.0,2024-05-17 08:02:44.134303+00:00
0.0,0.0,72.0,2024-05-17 08:02:45.158551+00:00
385.0,0.0,71.0,2024-05-17 08:02:46.173261+00:00
0.0,0.0,71.0,2024-05-17 08:02:47.206823+00:00
339.0,0.0,68.0,2024-05-17 08:02:48.015106+00:00
335.0,0.0,61.0,2024-05-17 08:02:49.036255+00:00
0.0,0.0,61.0,2024-05-17 08:02:50.059240+00:00
337.0,0.0,52.0,2024-05-17 08:02:51.087956+00:00
0.0,0.0,46.0,2024-05-17 08:02:52.115892+00:00
0.0,0.0,46.0,2024-05-17 08:02:53.042431+00:00
0.0,80.0,43.0,2024-05-17 08:02:54.161715+00:00
0.0,37.0,41.0,2024-05-17 08:02:55.183832+00:00
0.0,37.0,41.0,2024-05-17 08:02:55.997985+00:00
0.0,11.0,40.0,2024-05-17 08:02:57.023785+00:00
0.0,0.0,40.0,2024-05-17 08:02:58.056971+00:00
0.0,0.0,40.0,2024-05-17 08:02:59.099354+00:00
0.0,0.0,41.0,2024-05-17 08:03:00.097609+00:00
0.0,0.0,41.0,2024-05-17 08:03:01.003350+00:00
0.0,0.0,41.0,2024-05-17 08:03:02.147744+00:00
0.0,0.0,42.0,2024-05-17 08:03:03.002525+00:00
0.0,0.0,42.0,2024-05-17 08:03:03.994359+00:00
0.0,0.0,42.0,2024-05-17 08:03:05.012425+00:00
0.0,0.0,42.0,2024-05-17 08:03:06.039129+00:00
0.0,0.0,42.0,2024-05-17 08:03:07.060300+00:00
0.0,0.0,42.0,2024-05-17 08:03:08.087218+00:00
0.0,0.0,42.0,2024-05-17 08:03:09.112030+00:00
0.0,0.0,42.0,2024-05-17 08:03:10.030883+00:00
0.0,0.0,42.0,2024-05-17 08:03:10.999181+00:00
0.0,0.0,41.0,2024-05-17 08:03:12.291756+00:00
0.0,0.0,40.0,2024-05-17 08:03:13.208782+00:00
0.0,0.0,40.0,2024-05-17 08:03:14.024549+00:00
0.0,0.0,40.0,2024-05-17 08:03:15.046115+00:00
0.0,0.0,40.0,2024-05-17 08:03:16.078044+00:00
0.0,80.0,40.0,2024-05-17 08:03:17.107308+00:00
0.0,325.0,41.0,2024-05-17 08:03:18.125619+00:00
0.0,211.0,41.0,2024-05-17 08:03:19.154255+00:00
0.0,371.0,41.0,2024-05-17 08:03:20.174773+00:00
0.0,305.0,41.0,2024-05-17 08:03:21.194899+00:00
0.0,171.0,42.0,2024-05-17 08:03:22.217565+00:00
0.0,290.0,42.0,2024-05-17 08:03:23.004631+00:00
0.0,0.0,44.0,2024-05-17 08:03:24.064285+00:00
381.0,0.0,44.0,2024-05-17 08:03:25.084458+00:00
80.0,0.0,44.0,2024-05-17 08:03:26.110526+00:00
12.0,0.0,44.0,2024-05-17 08:03:27.131232+00:00
0.0,0.0,42.0,2024-05-17 08:03:28.055023+00:00
0.0,80.0,42.0,2024-05-17 08:03:29.184481+00:00
0.0,80.0,41.0,2024-05-17 08:03:30.203039+00:00
0.0,22.0,40.0,2024-05-17 08:03:31.029717+00:00
0.0,81.0,40.0,2024-05-17 08:03:32.050139+00:00
0.0,27.0,39.0,2024-05-17 08:03:33.070898+00:00
0.0,0.0,39.0,2024-05-17 08:03:34.068496+00:00
0.0,61.0,39.0,2024-05-17 08:03:34.999437+00:00
0.0,59.0,39.0,2024-05-17 08:03:36.142197+00:00
0.0,109.0,39.0,2024-05-17 08:03:37.171296+00:00
0.0,116.0,39.0,2024-05-17 08:03:38.194591+00:00
0.0,77.0,39.0,2024-05-17 08:03:39.218515+00:00
0.0,93.0,39.0,2024-05-17 08:03:40.037625+00:00
0.0,176.0,39.0,2024-05-17 08:03:41.066004+00:00
0.0,169.0,39.0,2024-05-17 08:03:42.127018+00:00
0.0,163.0,39.0,2024-05-17 08:03:43.106275+00:00
0.0,128.0,37.0,2024-05-17 08:03:44.128638+00:00
0.0,0.0,37.0,2024-05-17 08:03:44.990921+00:00
0.0,0.0,37.0,2024-05-17 08:03:46.000933+00:00
0.0,38.0,37.0,2024-05-17 08:03:47.204329+00:00
0.0,0.0,0.0,2024-05-17 08:08:59.575569+00:00
0.0,90.0,0.0,2024-05-17 08:09:00.344564+00:00
0.0,90.0,0.0,2024-05-17 08:09:01.364313+00:00
0.0,42.0,0.0,2024-05-17 08:09:02.396966+00:00
0.0,0.0,82.0,2024-05-17 08:09:03.412580+00:00
0.0,0.0,82.0,2024-05-17 08:09:04.439775+00:00
375.0,0.0,85.0,2024-05-17 08:09:05.458198+00:00
373.0,0.0,85.0,2024-05-17 08:09:06.382904+00:00
0.0,0.0,85.0,2024-05-17 08:09:07.301965+00:00
0.0,0.0,85.0,2024-05-17 08:09:08.280281+00:00
367.0,0.0,85.0,2024-05-17 08:09:09.271915+00:00
220.0,0.0,85.0,2024-05-17 08:09:10.374682+00:00
362.0,0.0,84.0,2024-05-17 08:09:11.406057+00:00
312.0,0.0,81.0,2024-05-17 08:09:12.426440+00:00
0.0,0.0,81.0,2024-05-17 08:09:13.447587+00:00
0.0,0.0,78.0,2024-05-17 08:09:14.283184+00:00
0.0,0.0,75.0,2024-05-17 08:09:15.291656+00:00
0.0,0.0,75.0,2024-05-17 08:09:16.319988+00:00
0.0,0.0,74.0,2024-05-17 08:09:17.356640+00:00
0.0,0.0,73.0,2024-05-17 08:09:18.367048+00:00
0.0,0.0,73.0,2024-05-17 08:09:19.281823+00:00
0.0,0.0,73.0,2024-05-17 08:09:20.411176+00:00
0.0,0.0,74.0,2024-05-17 08:09:21.332235+00:00
257.0,0.0,74.0,2024-05-17 08:09:22.459007+00:00
249.0,0.0,75.0,2024-05-17 08:09:23.486697+00:00
0.0,0.0,75.0,2024-05-17 08:09:24.276236+00:00
0.0,0.0,75.0,2024-05-17 08:09:25.329254+00:00
0.0,135.0,73.0,2024-05-17 08:09:26.362075+00:00
0.0,57.0,72.0,2024-05-17 08:09:27.379405+00:00
0.0,0.0,72.0,2024-05-17 08:09:28.400880+00:00
0.0,0.0,72.0,2024-05-17 08:09:29.467080+00:00
0.0,0.0,72.0,2024-05-17 08:09:30.448921+00:00
0.0,64.0,72.0,2024-05-17 08:09:31.468344+00:00
0.0,0.0,72.0,2024-05-17 08:09:32.289583+00:00
0.0,257.0,72.0,2024-05-17 08:09:33.312888+00:00
0.0,208.0,72.0,2024-05-17 08:09:34.339385+00:00
0.0,270.0,72.0,2024-05-17 08:09:35.365037+00:00
0.0,279.0,72.0,2024-05-17 08:09:36.387730+00:00
0.0,263.0,72.0,2024-05-17 08:09:37.410077+00:00
0.0,0.0,72.0,2024-05-17 08:09:38.441494+00:00
0.0,0.0,73.0,2024-05-17 08:09:39.466666+00:00
0.0,0.0,73.0,2024-05-17 08:09:40.303441+00:00
0.0,0.0,75.0,2024-05-17 08:09:41.277856+00:00
0.0,0.0,80.0,2024-05-17 08:09:42.338404+00:00
0.0,0.0,80.0,2024-05-17 08:09:43.354663+00:00
0.0,0.0,84.0,2024-05-17 08:09:44.371657+00:00
0.0,0.0,87.0,2024-05-17 08:09:45.281555+00:00
383.0,0.0,87.0,2024-05-17 08:09:46.522314+00:00
298.0,0.0,88.0,2024-05-17 08:09:47.470292+00:00
0.0,0.0,88.0,2024-05-17 08:09:48.469814+00:00
291.0,0.0,88.0,2024-05-17 08:09:49.299028+00:00
0.0,0.0,87.0,2024-05-17 08:09:50.313867+00:00
0.0,0.0,86.0,2024-05-17 08:09:51.327009+00:00
0.0,0.0,86.0,2024-05-17 08:09:52.363223+00:00
0.0,0.0,85.0,2024-05-17 08:09:53.280433+00:00
0.0,0.0,85.0,2024-05-17 08:09:54.516092+00:00
0.0,0.0,85.0,2024-05-17 08:09:55.447505+00:00
0.0,0.0,83.0,2024-05-17 08:09:56.473947+00:00
0.0,0.0,82.0,2024-05-17 08:09:57.508739+00:00
0.0,0.0,82.0,2024-05-17 08:09:58.299425+00:00
0.0,0.0,81.0,2024-05-17 08:09:59.329512+00:00
0.0,0.0,81.0,2024-05-17 08:10:00.386372+00:00
0.0,0.0,81.0,2024-05-17 08:10:01.382504+00:00
0.0,0.0,81.0,2024-05-17 08:10:02.292254+00:00
0.0,0.0,81.0,2024-05-17 08:10:03.282352+00:00
0.0,0.0,81.0,2024-05-17 08:10:04.543978+00:00
0.0,0.0,81.0,2024-05-17 08:10:05.368714+00:00
0.0,0.0,82.0,2024-05-17 08:10:06.286430+00:00
0.0,0.0,82.0,2024-05-17 08:10:07.321280+00:00
0.0,0.0,82.0,2024-05-17 08:10:08.337161+00:00
0.0,0.0,83.0,2024-05-17 08:10:09.289690+00:00
0.0,0.0,83.0,2024-05-17 08:10:10.384096+00:00
0.0,0.0,83.0,2024-05-17 08:10:11.407741+00:00
0.0,0.0,84.0,2024-05-17 08:10:12.438814+00:00
0.0,0.0,84.0,2024-05-17 08:10:13.456069+00:00
0.0,0.0,85.0,2024-05-17 08:10:14.281531+00:00
0.0,0.0,86.0,2024-05-17 08:10:15.302627+00:00
0.0,0.0,86.0,2024-05-17 08:10:16.327982+00:00
0.0,0.0,86.0,2024-05-17 08:10:17.353748+00:00
0.0,0.0,86.0,2024-05-17 08:10:18.369370+00:00
0.0,0.0,86.0,2024-05-17 08:10:19.402867+00:00
0.0,0.0,87.0,2024-05-17 08:10:20.431931+00:00
0.0,0.0,88.0,2024-05-17 08:10:21.440235+00:00
0.0,0.0,88.0,2024-05-17 08:10:22.464916+00:00
0.0,0.0,88.0,2024-05-17 08:10:23.267913+00:00
0.0,169.0,89.0,2024-05-17 08:10:24.274031+00:00
0.0,0.0,89.0,2024-05-17 08:10:25.334795+00:00
0.0,0.0,90.0,2024-05-17 08:10:26.358460+00:00
0.0,0.0,91.0,2024-05-17 08:10:27.390202+00:00
0.0,0.0,91.0,2024-05-17 08:10:28.405416+00:00
0.0,0.0,92.0,2024-05-17 08:10:29.272074+00:00
0.0,0.0,93.0,2024-05-17 08:10:30.455139+00:00
0.0,0.0,93.0,2024-05-17 08:10:31.488097+00:00
0.0,0.0,93.0,2024-05-17 08:10:32.316003+00:00
0.0,0.0,92.0,2024-05-17 08:10:33.320978+00:00
0.0,0.0,92.0,2024-05-17 08:10:34.343929+00:00
0.0,0.0,92.0,2024-05-17 08:10:35.371697+00:00
0.0,0.0,92.0,2024-05-17 08:10:36.396124+00:00
0.0,0.0,92.0,2024-05-17 08:10:37.315987+00:00
0.0,0.0,90.0,2024-05-17 08:10:38.442886+00:00
0.0,0.0,89.0,2024-05-17 08:10:39.274804+00:00
0.0,0.0,89.0,2024-05-17 08:10:40.486195+00:00
0.0,0.0,87.0,2024-05-17 08:10:41.308641+00:00
0.0,0.0,85.0,2024-05-17 08:10:42.331663+00:00
0.0,0.0,85.0,2024-05-17 08:10:43.360065+00:00
0.0,0.0,83.0,2024-05-17 08:10:44.282102+00:00
0.0,0.0,81.0,2024-05-17 08:10:45.408793+00:00
0.0,0.0,81.0,2024-05-17 08:10:46.435121+00:00
0.0,0.0,80.0,2024-05-17 08:10:47.450762+00:00
0.0,0.0,80.0,2024-05-17 08:13:06.426312+00:00
0.0,0.0,80.0,2024-05-17 08:13:07.432129+00:00
0.0,0.0,80.0,2024-05-17 08:13:08.475833+00:00
0.0,0.0,78.0,2024-05-17 08:13:09.590796+00:00
0.0,0.0,78.0,2024-05-17 08:13:10.470817+00:00
0.0,0.0,78.0,2024-05-17 08:13:11.429983+00:00
0.0,0.0,78.0,2024-05-17 08:13:12.556259+00:00
0.0,0.0,78.0,2024-05-17 08:13:13.414275+00:00
0.0,0.0,2.0,2024-05-17 08:13:14.502969+00:00
0.0,0.0,2.0,2024-05-17 08:13:15.527283+00:00
0.0,0.0,0.0,2024-05-17 08:13:16.446585+00:00
0.0,0.0,0.0,2024-05-17 08:13:17.573213+00:00
0.0,0.0,0.0,2024-05-17 08:13:18.597996+00:00
0.0,0.0,0.0,2024-05-17 08:13:19.621147+00:00
0.0,0.0,0.0,2024-05-17 08:13:25.867504+00:00
0.0,0.0,0.0,2024-05-17 08:13:26.900280+00:00
0.0,16.0,0.0,2024-05-17 08:13:27.915287+00:00
0.0,0.0,0.0,2024-05-17 08:13:28.963572+00:00
0.0,0.0,0.0,2024-05-17 08:13:29.755789+00:00
0.0,0.0,0.0,2024-05-17 08:13:30.783606+00:00
0.0,0.0,0.0,2024-05-17 08:13:31.729033+00:00
0.0,0.0,0.0,2024-05-17 08:13:32.832562+00:00
0.0,0.0,0.0,2024-05-17 08:13:33.855222+00:00
0.0,80.0,0.0,2024-05-17 08:13:34.883676+00:00
0.0,156.0,0.0,2024-05-17 08:13:35.900595+00:00
0.0,0.0,0.0,2024-05-17 08:13:36.726872+00:00
0.0,0.0,0.0,2024-05-17 08:13:37.731616+00:00
0.0,167.0,0.0,2024-05-17 08:13:38.765711+00:00
0.0,250.0,0.0,2024-05-17 08:13:39.793967+00:00
0.0,223.0,0.0,2024-05-17 08:13:40.816272+00:00
0.0,256.0,0.0,2024-05-17 08:13:41.848094+00:00
0.0,165.0,0.0,2024-05-17 08:13:42.761938+00:00
0.0,185.0,0.0,2024-05-17 08:13:43.735868+00:00
0.0,233.0,0.0,2024-05-17 08:13:44.912458+00:00
0.0,240.0,0.0,2024-05-17 08:13:45.942319+00:00
0.0,277.0,0.0,2024-05-17 08:13:46.756788+00:00
0.0,301.0,0.0,2024-05-17 08:13:47.784500+00:00
0.0,229.0,0.0,2024-05-17 08:13:48.909620+00:00
0.0,0.0,0.0,2024-05-17 08:13:49.931762+00:00
0.0,0.0,67.0,2024-05-17 08:13:50.750531+00:00
0.0,0.0,71.0,2024-05-17 08:13:51.771440+00:00
0.0,0.0,71.0,2024-05-17 08:13:52.796579+00:00
0.0,0.0,73.0,2024-05-17 08:13:53.821633+00:00
0.0,0.0,75.0,2024-05-17 08:13:54.730743+00:00
0.0,0.0,75.0,2024-05-17 08:13:55.874394+00:00
0.0,0.0,77.0,2024-05-17 08:13:56.820828+00:00
0.0,0.0,79.0,2024-05-17 08:13:57.919723+00:00
0.0,285.0,79.0,2024-05-17 08:13:58.839199+00:00
0.0,256.0,80.0,2024-05-17 08:13:59.759048+00:00
0.0,287.0,80.0,2024-05-17 08:14:00.784979+00:00
0.0,299.0,80.0,2024-05-17 08:14:01.801337+00:00
0.0,256.0,80.0,2024-05-17 08:14:02.837681+00:00
0.0,0.0,81.0,2024-05-17 08:14:03.865270+00:00
0.0,226.0,81.0,2024-05-17 08:14:04.883312+00:00
0.0,237.0,81.0,2024-05-17 08:14:05.917272+00:00
0.0,261.0,81.0,2024-05-17 08:14:06.932432+00:00
0.0,205.0,82.0,2024-05-17 08:15:28.070343+00:00
0.0,0.0,83.0,2024-05-17 08:15:29.052579+00:00
0.0,87.0,83.0,2024-05-17 08:15:30.081142+00:00
0.0,272.0,87.0,2024-05-17 08:15:31.102292+00:00
0.0,0.0,90.0,2024-05-17 08:15:32.126758+00:00
0.0,145.0,90.0,2024-05-17 08:15:32.940096+00:00
0.0,174.0,91.0,2024-05-17 08:15:33.970949+00:00
0.0,78.0,92.0,2024-05-17 08:15:34.992322+00:00
0.0,64.0,92.0,2024-05-17 08:15:36.014016+00:00
0.0,176.0,93.0,2024-05-17 08:15:37.047155+00:00
0.0,155.0,94.0,2024-05-17 08:15:38.059131+00:00
0.0,35.0,94.0,2024-05-17 08:15:39.088742+00:00
0.0,0.0,95.0,2024-05-17 08:15:40.117272+00:00
0.0,0.0,96.0,2024-05-17 08:15:40.924375+00:00
0.0,0.0,96.0,2024-05-17 08:15:41.959059+00:00
0.0,0.0,97.0,2024-05-17 08:15:42.981075+00:00
0.0,0.0,98.0,2024-05-17 08:15:44.002607+00:00
0.0,0.0,98.0,2024-05-17 08:15:45.029303+00:00
0.0,227.0,99.0,2024-05-17 08:15:46.053808+00:00
0.0,221.0,99.0,2024-05-17 08:15:47.076766+00:00
0.0,0.0,99.0,2024-05-17 08:15:48.100909+00:00
0.0,43.0,99.0,2024-05-17 08:15:48.946122+00:00
0.0,0.0,99.0,2024-05-17 08:15:49.941476+00:00
0.0,468.0,99.0,2024-05-17 08:15:50.966222+00:00
0.0,98.0,99.0,2024-05-17 08:15:51.989142+00:00
0.0,0.0,98.0,2024-05-17 08:15:53.018449+00:00
0.0,352.0,98.0,2024-05-17 08:15:54.042544+00:00
0.0,112.0,96.0,2024-05-17 08:15:55.064763+00:00
