break_value,accel_value,speed,timestamp
17.0,303.0,7.0,2024-05-10 06:43:46.729157+00:00
372.0,0.0,6.0,2024-05-10 06:43:47.753472+00:00
0.0,0.0,6.0,2024-05-10 06:43:48.580040+00:00
0.0,195.0,6.0,2024-05-10 06:43:49.603117+00:00
10.0,0.0,1.0,2024-05-10 06:43:50.260257+00:00
0.0,45.0,6.0,2024-05-10 06:43:50.550979+00:00
0.0,182.0,6.0,2024-05-10 06:43:51.647023+00:00
7.0,307.0,1.0,2024-05-10 06:43:52.310558+00:00
62.0,320.0,0.0,2024-05-10 06:43:52.311602+00:00
0.0,219.0,6.0,2024-05-10 06:43:52.571401+00:00
0.0,43.0,9.0,2024-05-10 06:43:53.695886+00:00
16.0,307.0,0.0,2024-05-10 06:43:54.396388+00:00
13.0,272.0,0.0,2024-05-10 06:43:54.397020+00:00
0.0,0.0,12.0,2024-05-10 06:43:54.551120+00:00
0.0,0.0,12.0,2024-05-10 06:43:55.746883+00:00
14.0,284.0,0.0,2024-05-10 06:43:56.418601+00:00
18.0,303.0,0.0,2024-05-10 06:43:56.418601+00:00
0.0,0.0,17.0,2024-05-10 06:43:56.555148+00:00
0.0,0.0,21.0,2024-05-10 06:43:57.584449+00:00
16.0,295.0,0.0,2024-05-10 06:43:58.445090+00:00
0.0,0.0,21.0,2024-05-10 06:43:58.562898+00:00
0.0,0.0,25.0,2024-05-10 06:43:59.632899+00:00
0.0,0.0,28.0,2024-05-10 06:44:00.658053+00:00
0.0,0.0,28.0,2024-05-10 06:44:01.577531+00:00
0.0,0.0,30.0,2024-05-10 06:44:02.808470+00:00
367.0,0.0,32.0,2024-05-10 06:44:03.734491+00:00
0.0,0.0,32.0,2024-05-10 06:44:04.753452+00:00
359.0,0.0,32.0,2024-05-10 06:44:05.573231+00:00
358.0,0.0,32.0,2024-05-10 06:44:06.597363+00:00
366.0,0.0,32.0,2024-05-10 06:44:07.622632+00:00
64.0,0.0,28.0,2024-05-10 06:44:08.645805+00:00
0.0,0.0,22.0,2024-05-10 06:44:09.668293+00:00
0.0,35.0,22.0,2024-05-10 06:44:10.797669+00:00
0.0,52.0,18.0,2024-05-10 06:44:11.615339+00:00
0.0,0.0,17.0,2024-05-10 06:44:12.740747+00:00
0.0,0.0,17.0,2024-05-10 06:44:13.557918+00:00
2.0,0.0,16.0,2024-05-10 06:44:14.581417+00:00
0.0,0.0,17.0,2024-05-10 06:44:15.609148+00:00
3.0,0.0,17.0,2024-05-10 06:44:16.641620+00:00
0.0,0.0,17.0,2024-05-10 06:44:17.659026+00:00
11.0,0.0,17.0,2024-05-10 06:44:18.676831+00:00
35.0,0.0,17.0,2024-05-10 06:44:19.705908+00:00
353.0,0.0,17.0,2024-05-10 06:44:20.734462+00:00
378.0,0.0,17.0,2024-05-10 06:44:21.592048+00:00
357.0,0.0,17.0,2024-05-10 06:44:22.579704+00:00
357.0,0.0,15.0,2024-05-10 06:44:23.706477+00:00
58.0,0.0,12.0,2024-05-10 06:44:24.718358+00:00
0.0,0.0,0.0,2024-05-10 06:44:31.111366+00:00
0.0,0.0,5.0,2024-05-10 06:44:32.099671+00:00
0.0,0.0,5.0,2024-05-10 06:44:33.120093+00:00
0.0,0.0,5.0,2024-05-10 06:44:34.040000+00:00
368.0,0.0,4.0,2024-05-10 06:44:35.064988+00:00
372.0,0.0,4.0,2024-05-10 06:44:36.087148+00:00
368.0,0.0,4.0,2024-05-10 06:44:37.110338+00:00
198.0,0.0,3.0,2024-05-10 06:44:38.182961+00:00
385.0,0.0,3.0,2024-05-10 06:44:39.209755+00:00
371.0,0.0,2.0,2024-05-10 06:44:40.089218+00:00
354.0,0.0,2.0,2024-05-10 06:44:41.206842+00:00
17.0,143.0,2.0,2024-05-10 06:44:42.238510+00:00
27.0,176.0,2.0,2024-05-10 06:44:43.053295+00:00
29.0,16.0,3.0,2024-05-10 06:44:44.077647+00:00
17.0,0.0,3.0,2024-05-10 06:44:45.107494+00:00
10.0,17.0,5.0,2024-05-10 06:44:46.172280+00:00
16.0,97.0,8.0,2024-05-10 06:44:47.150194+00:00
12.0,100.0,8.0,2024-05-10 06:44:48.176452+00:00
0.0,0.0,10.0,2024-05-10 06:44:49.196837+00:00
0.0,0.0,12.0,2024-05-10 06:44:50.025005+00:00
0.0,26.0,12.0,2024-05-10 06:44:51.034841+00:00
0.0,0.0,13.0,2024-05-10 06:44:52.059015+00:00
0.0,0.0,15.0,2024-05-10 06:44:53.088805+00:00
0.0,0.0,15.0,2024-05-10 06:44:54.109047+00:00
4.0,0.0,18.0,2024-05-10 06:44:55.154863+00:00
366.0,0.0,20.0,2024-05-10 06:44:56.059142+00:00
0.0,0.0,20.0,2024-05-10 06:44:57.081196+00:00
360.0,0.0,22.0,2024-05-10 06:44:58.107880+00:00
369.0,0.0,21.0,2024-05-10 06:44:59.118387+00:00
374.0,0.0,21.0,2024-05-10 06:45:00.123885+00:00
383.0,0.0,18.0,2024-05-10 06:45:01.074451+00:00
373.0,0.0,11.0,2024-05-10 06:45:02.197086+00:00
370.0,0.0,11.0,2024-05-10 06:45:03.128204+00:00
362.0,0.0,7.0,2024-05-10 06:45:04.054482+00:00
368.0,0.0,6.0,2024-05-10 06:45:05.109492+00:00
371.0,0.0,6.0,2024-05-10 06:45:06.301862+00:00
384.0,0.0,4.0,2024-05-10 06:45:09.022529+00:00
361.0,0.0,4.0,2024-05-10 06:45:09.039860+00:00
367.0,0.0,3.0,2024-05-10 06:45:10.020546+00:00
368.0,0.0,5.0,2024-05-10 06:45:10.111099+00:00
368.0,0.0,3.0,2024-05-10 06:45:11.019522+00:00
124.0,0.0,3.0,2024-05-10 06:45:12.027535+00:00
367.0,0.0,2.0,2024-05-10 06:45:13.026592+00:00
366.0,0.0,2.0,2024-05-10 06:45:14.028458+00:00
378.0,0.0,2.0,2024-05-10 06:45:15.039218+00:00
0.0,0.0,2.0,2024-05-10 06:45:16.019651+00:00
375.0,0.0,2.0,2024-05-10 06:45:17.020160+00:00
375.0,0.0,2.0,2024-05-10 06:45:18.030278+00:00
16.0,0.0,1.0,2024-05-10 06:45:19.115819+00:00
25.0,0.0,2.0,2024-05-10 06:45:20.200850+00:00
27.0,0.0,2.0,2024-05-10 06:45:21.039969+00:00
21.0,0.0,4.0,2024-05-10 06:45:22.070063+00:00
22.0,0.0,10.0,2024-05-10 06:45:23.090525+00:00
19.0,0.0,10.0,2024-05-10 06:45:24.110307+00:00
31.0,0.0,16.0,2024-05-10 06:45:25.159761+00:00
16.0,0.0,21.0,2024-05-10 06:45:26.160859+00:00
283.0,0.0,21.0,2024-05-10 06:45:27.198117+00:00
370.0,0.0,24.0,2024-05-10 06:45:28.224794+00:00
367.0,0.0,27.0,2024-05-10 06:45:29.031708+00:00
393.0,0.0,27.0,2024-05-10 06:45:30.052525+00:00
150.0,0.0,27.0,2024-05-10 06:45:31.077948+00:00
367.0,0.0,24.0,2024-05-10 06:45:32.110726+00:00
369.0,0.0,24.0,2024-05-10 06:45:33.051877+00:00
364.0,0.0,16.0,2024-05-10 06:45:34.151510+00:00
0.0,0.0,9.0,2024-05-10 06:45:35.172209+00:00
367.0,0.0,9.0,2024-05-10 06:45:36.199301+00:00
373.0,0.0,5.0,2024-05-10 06:45:37.228134+00:00
365.0,0.0,4.0,2024-05-10 06:45:38.033548+00:00
259.0,0.0,4.0,2024-05-10 06:45:39.065178+00:00
369.0,0.0,3.0,2024-05-10 06:45:40.085043+00:00
375.0,0.0,3.0,2024-05-10 06:45:41.109499+00:00
378.0,0.0,3.0,2024-05-10 06:45:42.132939+00:00
375.0,0.0,2.0,2024-05-10 06:45:43.165084+00:00
353.0,0.0,2.0,2024-05-10 06:45:44.180554+00:00
363.0,0.0,2.0,2024-05-10 06:45:45.022342+00:00
372.0,0.0,1.0,2024-05-10 06:45:46.235521+00:00
368.0,0.0,1.0,2024-05-10 06:45:47.051517+00:00
384.0,0.0,1.0,2024-05-10 06:45:48.073023+00:00
361.0,0.0,1.0,2024-05-10 06:45:49.105351+00:00
208.0,0.0,1.0,2024-05-10 06:45:50.123568+00:00
368.0,0.0,1.0,2024-05-10 06:45:51.149578+00:00
368.0,0.0,1.0,2024-05-10 06:45:52.174773+00:00
367.0,0.0,1.0,2024-05-10 06:45:53.199412+00:00
0.0,0.0,1.0,2024-05-10 06:45:54.266310+00:00
372.0,0.0,0.0,2024-05-10 06:45:55.036283+00:00
385.0,0.0,0.0,2024-05-10 06:45:56.060450+00:00
365.0,0.0,0.0,2024-05-10 06:45:57.084405+00:00
945.0,0.0,0.0,2024-05-10 06:45:58.116013+00:00
377.0,0.0,0.0,2024-05-10 06:45:59.027908+00:00
358.0,0.0,0.0,2024-05-10 06:46:00.161142+00:00
383.0,0.0,0.0,2024-05-10 06:46:01.185217+00:00
366.0,0.0,0.0,2024-05-10 06:46:02.101902+00:00
375.0,0.0,0.0,2024-05-10 06:46:03.133731+00:00
365.0,0.0,0.0,2024-05-10 06:46:04.054502+00:00
377.0,0.0,0.0,2024-05-10 06:46:05.073524+00:00
377.0,0.0,0.0,2024-05-10 06:46:06.106059+00:00
361.0,0.0,0.0,2024-05-10 06:46:07.120766+00:00
384.0,0.0,0.0,2024-05-10 06:46:08.244547+00:00
368.0,0.0,0.0,2024-05-10 06:46:09.203620+00:00
368.0,0.0,0.0,2024-05-10 06:46:10.098242+00:00
368.0,0.0,0.0,2024-05-10 06:46:11.218224+00:00
384.0,0.0,0.0,2024-05-10 06:46:12.032668+00:00
381.0,0.0,0.0,2024-05-10 06:46:13.057307+00:00
60.0,0.0,0.0,2024-05-10 06:46:14.044175+00:00
373.0,0.0,0.0,2024-05-10 06:46:15.113317+00:00
380.0,0.0,0.0,2024-05-10 06:46:16.152791+00:00
383.0,0.0,0.0,2024-05-10 06:46:17.114729+00:00
0.0,0.0,0.0,2024-05-10 06:46:18.078606+00:00
384.0,0.0,0.0,2024-05-10 06:46:19.203611+00:00
368.0,0.0,0.0,2024-05-10 06:46:20.231836+00:00
384.0,0.0,0.0,2024-05-10 06:46:21.052347+00:00
372.0,0.0,0.0,2024-05-10 06:46:22.073320+00:00
387.0,0.0,0.0,2024-05-10 06:46:23.123426+00:00
375.0,0.0,0.0,2024-05-10 06:46:24.123606+00:00
384.0,0.0,0.0,2024-05-10 06:46:25.043886+00:00
369.0,0.0,0.0,2024-05-10 06:46:26.282587+00:00
358.0,0.0,0.0,2024-05-10 06:46:27.312849+00:00
387.0,0.0,0.0,2024-05-10 06:46:28.217317+00:00
390.0,0.0,0.0,2024-05-10 06:46:29.029957+00:00
383.0,0.0,0.0,2024-05-10 06:46:30.056025+00:00
393.0,0.0,0.0,2024-05-10 06:46:31.084324+00:00
382.0,0.0,0.0,2024-05-10 06:46:32.111435+00:00
94.0,0.0,0.0,2024-05-10 06:46:33.129650+00:00
397.0,0.0,0.0,2024-05-10 06:46:34.155828+00:00
384.0,0.0,0.0,2024-05-10 06:46:35.179336+00:00
366.0,0.0,0.0,2024-05-10 06:46:36.206677+00:00
0.0,0.0,0.0,2024-05-10 06:46:37.226231+00:00
386.0,0.0,0.0,2024-05-10 06:46:38.047753+00:00
393.0,0.0,0.0,2024-05-10 06:46:39.073196+00:00
398.0,0.0,0.0,2024-05-10 06:46:40.080551+00:00
395.0,0.0,0.0,2024-05-10 06:46:41.119007+00:00
368.0,0.0,0.0,2024-05-10 06:46:42.143728+00:00
380.0,0.0,0.0,2024-05-10 06:46:43.171760+00:00
388.0,0.0,0.0,2024-05-10 06:46:44.016488+00:00
379.0,0.0,0.0,2024-05-10 06:46:45.317290+00:00
378.0,0.0,0.0,2024-05-10 06:46:46.052622+00:00
367.0,0.0,0.0,2024-05-10 06:46:47.055321+00:00
368.0,0.0,0.0,2024-05-10 06:46:48.132778+00:00
379.0,0.0,0.0,2024-05-10 06:46:49.109759+00:00
389.0,0.0,0.0,2024-05-10 06:46:50.233970+00:00
384.0,0.0,0.0,2024-05-10 06:46:51.065753+00:00
173.0,0.0,0.0,2024-05-10 06:46:52.078544+00:00
387.0,0.0,0.0,2024-05-10 06:46:53.096639+00:00
387.0,0.0,0.0,2024-05-10 06:46:54.222468+00:00
384.0,0.0,0.0,2024-05-10 06:46:55.047578+00:00
0.0,0.0,0.0,2024-05-10 06:46:56.069384+00:00
373.0,0.0,0.0,2024-05-10 06:46:57.197196+00:00
387.0,0.0,0.0,2024-05-10 06:46:58.220455+00:00
398.0,0.0,0.0,2024-05-10 06:46:59.037150+00:00
209.0,0.0,0.0,2024-05-10 06:47:00.060449+00:00
380.0,0.0,0.0,2024-05-10 06:47:01.086240+00:00
391.0,0.0,0.0,2024-05-10 06:47:02.151466+00:00
363.0,0.0,0.0,2024-05-10 06:47:03.136651+00:00
367.0,0.0,0.0,2024-05-10 06:47:04.162387+00:00
368.0,0.0,0.0,2024-05-10 06:47:05.080028+00:00
377.0,0.0,0.0,2024-05-10 06:47:06.101330+00:00
373.0,0.0,0.0,2024-05-10 06:47:07.129191+00:00
370.0,0.0,0.0,2024-05-10 06:47:08.156869+00:00
379.0,0.0,0.0,2024-05-10 06:47:09.181685+00:00
368.0,0.0,0.0,2024-05-10 06:47:10.241559+00:00
255.0,0.0,0.0,2024-05-10 06:47:11.122918+00:00
383.0,0.0,0.0,2024-05-10 06:47:12.041510+00:00
385.0,0.0,0.0,2024-05-10 06:47:13.068018+00:00
384.0,0.0,0.0,2024-05-10 06:47:14.089856+00:00
42.0,0.0,0.0,2024-05-10 06:47:15.218720+00:00
397.0,0.0,0.0,2024-05-10 06:47:16.039779+00:00
367.0,0.0,0.0,2024-05-10 06:47:17.166300+00:00
368.0,0.0,0.0,2024-05-10 06:47:18.160038+00:00
963.0,0.0,0.0,2024-05-10 06:47:19.108610+00:00
383.0,0.0,0.0,2024-05-10 06:47:20.239295+00:00
370.0,0.0,0.0,2024-05-10 06:47:21.056342+00:00
379.0,0.0,0.0,2024-05-10 06:47:22.077067+00:00
368.0,0.0,0.0,2024-05-10 06:47:23.116058+00:00
389.0,0.0,0.0,2024-05-10 06:47:24.229080+00:00
379.0,0.0,0.0,2024-05-10 06:47:25.182819+00:00
384.0,0.0,0.0,2024-05-10 06:47:26.079548+00:00
398.0,0.0,0.0,2024-05-10 06:47:27.205037+00:00
379.0,0.0,0.0,2024-05-10 06:47:28.224346+00:00
375.0,0.0,0.0,2024-05-10 06:47:29.042820+00:00
366.0,0.0,0.0,2024-05-10 06:47:30.070041+00:00
385.0,0.0,0.0,2024-05-10 06:47:31.089608+00:00
371.0,0.0,0.0,2024-05-10 06:47:32.238959+00:00
376.0,0.0,0.0,2024-05-10 06:47:33.127073+00:00
48.0,0.0,0.0,2024-05-10 06:47:34.166810+00:00
377.0,0.0,0.0,2024-05-10 06:47:35.084495+00:00
367.0,0.0,0.0,2024-05-10 06:47:36.106336+00:00
368.0,0.0,0.0,2024-05-10 06:47:37.130046+00:00
0.0,0.0,0.0,2024-05-10 06:47:38.158890+00:00
372.0,0.0,0.0,2024-05-10 06:47:39.226890+00:00
379.0,0.0,0.0,2024-05-10 06:47:40.239723+00:00
374.0,0.0,0.0,2024-05-10 06:47:41.126641+00:00
371.0,0.0,0.0,2024-05-10 06:47:42.046440+00:00
380.0,0.0,0.0,2024-05-10 06:47:43.078050+00:00
370.0,0.0,0.0,2024-05-10 06:47:44.097042+00:00
393.0,0.0,0.0,2024-05-10 06:47:45.118259+00:00
393.0,0.0,0.0,2024-05-10 06:47:46.149740+00:00
368.0,0.0,0.0,2024-05-10 06:47:47.169819+00:00
353.0,0.0,0.0,2024-05-10 06:47:48.087256+00:00
391.0,0.0,0.0,2024-05-10 06:47:49.116244+00:00
371.0,0.0,0.0,2024-05-10 06:47:50.134620+00:00
368.0,0.0,0.0,2024-05-10 06:47:51.159892+00:00
384.0,0.0,0.0,2024-05-10 06:47:52.189538+00:00
391.0,0.0,0.0,2024-05-10 06:47:53.215939+00:00
166.0,0.0,0.0,2024-05-10 06:47:54.044810+00:00
386.0,0.0,0.0,2024-05-10 06:47:55.041148+00:00
364.0,0.0,0.0,2024-05-10 06:47:56.072281+00:00
0.0,0.0,0.0,2024-05-10 06:47:57.106584+00:00
0.0,0.0,0.0,2024-05-10 06:47:58.124143+00:00
0.0,0.0,1.0,2024-05-10 06:47:59.044493+00:00
0.0,0.0,8.0,2024-05-10 06:48:00.170383+00:00
0.0,0.0,8.0,2024-05-10 06:48:01.197329+00:00
0.0,0.0,14.0,2024-05-10 06:48:02.235394+00:00
0.0,298.0,19.0,2024-05-10 06:48:03.039773+00:00
0.0,0.0,19.0,2024-05-10 06:48:04.066793+00:00
0.0,112.0,22.0,2024-05-10 06:48:05.089359+00:00
0.0,231.0,24.0,2024-05-10 06:48:06.019494+00:00
0.0,0.0,24.0,2024-05-10 06:48:07.238338+00:00
0.0,223.0,25.0,2024-05-10 06:48:08.170965+00:00
0.0,0.0,27.0,2024-05-10 06:48:09.037695+00:00
0.0,170.0,27.0,2024-05-10 06:48:10.128311+00:00
0.0,279.0,31.0,2024-05-10 06:48:11.230910+00:00
0.0,240.0,36.0,2024-05-10 06:48:12.050266+00:00
0.0,0.0,36.0,2024-05-10 06:48:13.078280+00:00
0.0,0.0,41.0,2024-05-10 06:48:14.098546+00:00
265.0,0.0,44.0,2024-05-10 06:48:15.136151+00:00
372.0,0.0,44.0,2024-05-10 06:48:16.149728+00:00
0.0,0.0,45.0,2024-05-10 06:48:17.173905+00:00
368.0,0.0,43.0,2024-05-10 06:48:18.198784+00:00
373.0,0.0,43.0,2024-05-10 06:48:19.116693+00:00
370.0,0.0,37.0,2024-05-10 06:48:20.245797+00:00
910.0,0.0,29.0,2024-05-10 06:48:21.067206+00:00
371.0,0.0,29.0,2024-05-10 06:48:22.083984+00:00
357.0,0.0,21.0,2024-05-10 06:48:23.110342+00:00
346.0,0.0,13.0,2024-05-10 06:48:24.128917+00:00
272.0,0.0,13.0,2024-05-10 06:48:25.163624+00:00
365.0,0.0,7.0,2024-05-10 06:48:26.181650+00:00
382.0,0.0,3.0,2024-05-10 06:48:27.206913+00:00
368.0,0.0,3.0,2024-05-10 06:48:28.230476+00:00
372.0,0.0,2.0,2024-05-10 06:48:29.045726+00:00
325.0,0.0,2.0,2024-05-10 06:48:30.076722+00:00
54.0,0.0,2.0,2024-05-10 06:48:31.098866+00:00
0.0,604.0,1.0,2024-05-10 06:48:32.129441+00:00
0.0,0.0,2.0,2024-05-10 06:48:33.143435+00:00
0.0,0.0,2.0,2024-05-10 06:48:34.171959+00:00
2.0,0.0,4.0,2024-05-10 06:48:35.191550+00:00
0.0,0.0,9.0,2024-05-10 06:48:36.228244+00:00
1.0,0.0,9.0,2024-05-10 06:48:37.347088+00:00
7.0,0.0,15.0,2024-05-10 06:48:38.062555+00:00
7.0,0.0,20.0,2024-05-10 06:48:39.081872+00:00
0.0,0.0,20.0,2024-05-10 06:48:40.115508+00:00
15.0,367.0,25.0,2024-05-10 06:48:41.042390+00:00
0.0,324.0,30.0,2024-05-10 06:48:42.057207+00:00
10.0,246.0,30.0,2024-05-10 06:48:43.184695+00:00
0.0,215.0,33.0,2024-05-10 06:48:44.207750+00:00
2.0,229.0,37.0,2024-05-10 06:48:45.224928+00:00
10.0,304.0,37.0,2024-05-10 06:48:46.053287+00:00
1.0,336.0,40.0,2024-05-10 06:48:47.075437+00:00
2.0,0.0,43.0,2024-05-10 06:48:48.099241+00:00
0.0,123.0,43.0,2024-05-10 06:48:49.115237+00:00
0.0,285.0,46.0,2024-05-10 06:48:50.141424+00:00
0.0,208.0,49.0,2024-05-10 06:48:51.088144+00:00
0.0,0.0,49.0,2024-05-10 06:48:52.211146+00:00
0.0,97.0,51.0,2024-05-10 06:48:53.130916+00:00
0.0,0.0,53.0,2024-05-10 06:48:54.236179+00:00
0.0,0.0,53.0,2024-05-10 06:48:55.056663+00:00
350.0,0.0,54.0,2024-05-10 06:48:56.086068+00:00
322.0,0.0,54.0,2024-05-10 06:48:57.112337+00:00
335.0,0.0,54.0,2024-05-10 06:48:58.129737+00:00
0.0,0.0,52.0,2024-05-10 06:48:59.161984+00:00
325.0,0.0,47.0,2024-05-10 06:49:00.181105+00:00
340.0,0.0,47.0,2024-05-10 06:49:01.199905+00:00
350.0,0.0,43.0,2024-05-10 06:49:02.123667+00:00
0.0,0.0,40.0,2024-05-10 06:49:03.046851+00:00
0.0,252.0,40.0,2024-05-10 06:49:04.071553+00:00
0.0,272.0,38.0,2024-05-10 06:49:05.089940+00:00
0.0,296.0,37.0,2024-05-10 06:49:06.119641+00:00
0.0,134.0,37.0,2024-05-10 06:49:07.148681+00:00
0.0,335.0,38.0,2024-05-10 06:49:08.168816+00:00
0.0,308.0,41.0,2024-05-10 06:49:09.207514+00:00
5.0,304.0,41.0,2024-05-10 06:49:10.214475+00:00
0.0,0.0,45.0,2024-05-10 06:49:11.237766+00:00
0.0,303.0,48.0,2024-05-10 06:49:12.060131+00:00
0.0,305.0,48.0,2024-05-10 06:49:13.079290+00:00
0.0,309.0,51.0,2024-05-10 06:49:14.047638+00:00
0.0,207.0,53.0,2024-05-10 06:49:15.129763+00:00
0.0,272.0,53.0,2024-05-10 06:49:16.050458+00:00
0.0,314.0,55.0,2024-05-10 06:49:17.180940+00:00
0.0,337.0,56.0,2024-05-10 06:49:18.098935+00:00
0.0,131.0,56.0,2024-05-10 06:49:19.327505+00:00
379.0,0.0,57.0,2024-05-10 06:49:20.044060+00:00
373.0,0.0,58.0,2024-05-10 06:49:21.083201+00:00
48.0,0.0,57.0,2024-05-10 06:49:22.047763+00:00
1.0,0.0,57.0,2024-05-10 06:49:23.115820+00:00
0.0,270.0,56.0,2024-05-10 06:49:24.142703+00:00
0.0,0.0,54.0,2024-05-10 06:49:25.167605+00:00
0.0,0.0,54.0,2024-05-10 06:49:26.190695+00:00
0.0,277.0,51.0,2024-05-10 06:49:27.211453+00:00
0.0,253.0,50.0,2024-05-10 06:49:28.033346+00:00
0.0,233.0,50.0,2024-05-10 06:49:29.058777+00:00
0.0,0.0,49.0,2024-05-10 06:49:30.080706+00:00
0.0,112.0,48.0,2024-05-10 06:49:31.106958+00:00
0.0,0.0,48.0,2024-05-10 06:49:32.134559+00:00
331.0,0.0,49.0,2024-05-10 06:49:33.121285+00:00
267.0,0.0,48.0,2024-05-10 06:49:34.180450+00:00
370.0,0.0,48.0,2024-05-10 06:49:35.207926+00:00
369.0,0.0,45.0,2024-05-10 06:49:36.159804+00:00
325.0,0.0,37.0,2024-05-10 06:49:37.042613+00:00
0.0,0.0,37.0,2024-05-10 06:49:38.069494+00:00
354.0,0.0,29.0,2024-05-10 06:49:39.097571+00:00
372.0,0.0,23.0,2024-05-10 06:49:40.117843+00:00
374.0,0.0,23.0,2024-05-10 06:49:41.138366+00:00
915.0,0.0,17.0,2024-05-10 06:49:42.164163+00:00
368.0,0.0,10.0,2024-05-10 06:49:43.192665+00:00
343.0,0.0,10.0,2024-05-10 06:49:44.221795+00:00
0.0,21.0,5.0,2024-05-10 06:49:45.235570+00:00
7.0,112.0,4.0,2024-05-10 06:49:46.065294+00:00
17.0,142.0,4.0,2024-05-10 06:49:47.076577+00:00
21.0,0.0,5.0,2024-05-10 06:49:48.145533+00:00
21.0,0.0,8.0,2024-05-10 06:49:49.130093+00:00
